,x,y,alpha,beta
6173,0.49999769202948474,0.322265625,0.0,0.25
6174,0.524956071389404,0.6123046875,0.0,0.25
6175,0.8079830891104921,0.8349609375,0.0,0.25
6176,0.7486076585310256,0.4775390625,0.0,0.25
6177,0.028384670900295172,0.0576171875,0.0,0.25
6178,0.04334997351258263,0.4609375,0.0,0.25
6179,0.7332589478313526,0.43359375,0.0,0.25
6180,0.2582770516113051,0.474609375,0.0,0.25
6181,0.8340661245174633,0.3203125,0.0,0.25
6182,0.9858048485996772,0.640625,0.0,0.25
6183,0.03276360227110198,0.01318359375,0.0,0.25
6184,0.9115630257806783,0.5078125,0.0,0.25
6185,0.8721271431611306,0.80859375,0.0,0.25
6186,0.3357682828806279,0.71875,0.0,0.25
6187,0.5329186146024028,0.310546875,0.0,0.25
6188,0.8214058175609077,0.140625,0.0,0.25
6189,0.5745307543973472,0.283203125,0.0,0.25
6190,0.2320345386502205,0.1728515625,0.0,0.25
6191,0.11963821008976194,0.458984375,0.0,0.25
6192,0.34447566353509185,0.80078125,0.0,0.25
6193,0.6281952768992728,0.681640625,0.0,0.25
6194,0.02655898874599838,0.1015625,0.0,0.25
6195,0.17588860016253316,0.0107421875,0.0,0.25
6196,0.5589125705350475,0.69921875,0.0,0.25
6197,0.8576976336721509,0.892578125,0.0,0.25
6198,0.9139827679641956,0.9365234375,0.0,0.25
6199,0.6679014416826402,0.5517578125,0.0,0.25
6200,0.6081212622785753,0.5263671875,0.0,0.25
6201,0.6154566761438024,0.751953125,0.0,0.25
6202,0.39530970701150636,0.2939453125,0.0,0.25
6203,0.2740601647507799,0.1650390625,0.0,0.25
6204,0.12330652957656507,0.15234375,0.0,0.25
6205,0.39659135814513113,0.482421875,0.0,0.25
6206,0.2955711395430394,0.138671875,0.0,0.25
6207,0.036796411139979335,0.3359375,0.0,0.25
6208,0.17642085237352123,0.89453125,0.0,0.25
6209,0.17361881595451267,0.388671875,0.0,0.25
6210,0.08004847970920348,0.05810546875,0.0,0.25
6211,0.2905384917060977,0.4208984375,0.0,0.25
6212,0.01034495161983362,0.0361328125,0.0,0.25
6213,0.8373733137355456,0.865234375,0.0,0.25
6214,0.263961781026841,0.166015625,0.0,0.25
6215,0.8027951696185929,0.6064453125,0.0,0.25
6216,0.8776808014592962,0.91650390625,0.0,0.25
6217,0.7684542236086207,0.7861328125,0.0,0.25
6218,0.006047958853302671,0.0078125,0.0,0.25
6219,0.20046726905946444,0.517578125,0.0,0.25
6220,0.3845064660853955,0.52734375,0.0,0.25
6221,0.24830769928084584,0.66796875,0.0,0.25
6222,0.14222477428831037,0.18359375,0.0,0.25
6223,0.39003764026932464,0.736328125,0.0,0.25
6224,0.08891686341106664,0.197265625,0.0,0.25
6225,0.33857623636583534,0.3701171875,0.0,0.25
6226,0.005155120165390992,0.001220703125,0.0,0.25
6227,0.4968279413045187,0.53125,0.0,0.25
6228,0.35718712281019005,0.296875,0.0,0.25
6229,0.7254437182798921,0.8427734375,0.0,0.25
6230,0.4839942758277137,0.828125,0.0,0.25
6231,0.63369855468638,0.19921875,0.0,0.25
6232,0.1745498978498664,0.9921875,0.0,0.25
6233,0.3348623655644639,0.603515625,0.0,0.25
6234,0.15766012185762635,0.390625,0.0,0.25
6235,0.3640138041375973,0.171875,0.0,0.25
6236,0.5104286997932515,0.859375,0.0,0.25
6237,0.41033235819768055,0.27734375,0.0,0.25
6238,0.9905394196254956,0.95556640625,0.0,0.25
6239,0.6651318525180173,0.7919921875,0.0,0.25
6240,0.3242517021262118,0.193359375,0.0,0.25
6241,0.2969073225992316,0.154296875,0.0,0.25
6242,0.04274004288360178,0.04248046875,0.0,0.25
6243,0.9010170312227831,0.203125,0.0,0.25
6244,0.7297653235823149,0.7578125,0.0,0.25
6245,0.391221919230367,0.072265625,0.0,0.25
6246,0.5467712446255967,0.02734375,0.0,0.25
6247,0.8063107697699132,0.822265625,0.0,0.25
6248,0.031144452404726963,0.921875,0.0,0.25
6249,0.4029037247159174,0.134765625,0.0,0.25
6250,0.3330442955287579,0.48828125,0.0,0.25
6251,0.02275957486157587,0.01318359375,0.0,0.25
6252,0.8783275208260192,0.662109375,0.0,0.25
6253,0.3733014888402616,0.130859375,0.0,0.25
6254,0.22092769490064657,0.255859375,0.0,0.25
6255,0.19449214477719456,0.8359375,0.0,0.25
6256,0.25360915217419355,0.404296875,0.0,0.25
6257,0.30921063985338404,0.564453125,0.0,0.25
6258,0.4627622521748269,0.8515625,0.0,0.25
6259,0.4910756638438888,0.666015625,0.0,0.25
6260,0.6038999921863375,0.6826171875,0.0,0.25
6261,0.565834142913156,0.384765625,0.0,0.25
6262,0.09176836611698014,0.01611328125,0.0,0.25
6263,0.9548592284885116,0.826171875,0.0,0.25
6264,0.9839396979295433,0.9560546875,0.0,0.25
6265,0.6007462414159569,0.4140625,0.0,0.25
6266,0.7683340678998194,0.498046875,0.0,0.25
6267,0.27396664223479916,0.4111328125,0.0,0.25
6268,0.8172196474513276,0.705078125,0.0,0.25
6269,0.7874180931624255,0.81640625,0.0,0.25
6270,0.5340904831960441,0.333984375,0.0,0.25
6271,0.5036132257722427,0.619140625,0.0,0.25
6272,0.5255311288426735,0.791015625,0.0,0.25
6273,0.7504822786063747,0.8076171875,0.0,0.25
6274,0.752965519699498,0.82421875,0.0,0.25
6275,0.37209645206130537,0.2158203125,0.0,0.25
6276,0.9671795111271082,0.9150390625,0.0,0.25
6277,0.7244064202383155,0.673828125,0.0,0.25
6278,0.7253866772487546,0.6923828125,0.0,0.25
6279,0.17180929544684898,0.125,0.0,0.25
6280,0.7137932778140502,0.7216796875,0.0,0.25
6281,0.3361031387626885,0.220703125,0.0,0.25
6282,0.37630345690445033,0.1484375,0.0,0.25
6283,0.8267983984994031,0.44921875,0.0,0.25
6284,0.9963404850326545,0.994232177734375,0.0,0.25
6285,0.0451078594608898,0.2734375,0.0,0.25
6286,0.32834002398853057,0.244140625,0.0,0.25
6287,0.5457341880361453,0.4228515625,0.0,0.25
6288,0.5223255757000457,0.8203125,0.0,0.25
6289,0.9952352175671408,0.981689453125,0.0,0.25
6290,0.38386068406632856,0.173828125,0.0,0.25
6291,0.07830978209169659,0.9765625,0.0,0.25
6292,0.7494161662196451,0.634765625,0.0,0.25
6293,0.45546908533011854,0.326171875,0.0,0.25
6294,0.8477661556468488,0.3046875,0.0,0.25
6295,0.3789355105142782,0.041015625,0.0,0.25
6296,0.4508523502398405,0.1484375,0.0,0.25
6297,0.9888738194485903,0.9892578125,0.0,0.25
6298,0.8804767670337741,0.9169921875,0.0,0.25
6299,0.2443528725005203,0.7890625,0.0,0.25
6300,0.1409403416161178,0.01953125,0.0,0.25
6301,0.645490775815468,0.046875,0.0,0.25
6302,0.5016131335739755,0.294921875,0.0,0.25
6303,0.2896487524834498,0.197265625,0.0,0.25
6304,0.09161285001916963,0.01953125,0.0,0.25
6305,0.4175937356355145,0.58203125,0.0,0.25
6306,0.6671652758854514,0.322265625,0.0,0.25
6307,0.14225606447096684,0.515625,0.0,0.25
6308,0.005756156986222116,0.451171875,0.0,0.25
6309,0.2817023090791262,0.1923828125,0.0,0.25
6310,0.4645269801306906,0.38671875,0.0,0.25
6311,0.7658121822262084,0.34375,0.0,0.25
6312,0.05373265572557295,0.359375,0.0,0.25
6313,0.7522300324407598,0.9072265625,0.0,0.25
6314,0.698432202628233,0.3046875,0.0,0.25
6315,0.20351514640106694,0.4609375,0.0,0.25
6316,0.1663370791210499,0.4140625,0.0,0.25
6317,0.7322261949947123,0.2109375,0.0,0.25
6318,0.726069476996331,0.9765625,0.0,0.25
6319,0.8857416035411361,0.45703125,0.0,0.25
6320,0.7959995560761376,0.568359375,0.0,0.25
6321,0.6084609293558636,0.509765625,0.0,0.25
6322,0.1919224122805191,0.435546875,0.0,0.25
6323,0.6388843282992376,0.26953125,0.0,0.25
6324,0.38148868078152576,0.32421875,0.0,0.25
6325,0.7290654496790769,0.984375,0.0,0.25
6326,0.36734146313007965,0.025390625,0.0,0.25
6327,0.4726383745428172,0.9765625,0.0,0.25
6328,0.7374423956202043,0.798828125,0.0,0.25
6329,0.13743673068838924,0.39453125,0.0,0.25
6330,0.9244404766809473,0.71484375,0.0,0.25
6331,0.46643264787507255,0.16796875,0.0,0.25
6332,0.15580390053282311,0.0947265625,0.0,0.25
6333,0.720080972920777,0.376953125,0.0,0.25
6334,0.1810458644141174,0.025390625,0.0,0.25
6335,0.7176392455700477,0.7939453125,0.0,0.25
6336,0.8138784741810132,0.46875,0.0,0.25
6337,0.15906146956134748,0.03125,0.0,0.25
6338,0.7093284626425216,0.33984375,0.0,0.25
6339,0.8663363884702627,0.642578125,0.0,0.25
6340,0.025847576084675028,0.0078125,0.0,0.25
6341,0.2610499961862519,0.47265625,0.0,0.25
6342,0.16334037774864985,0.0791015625,0.0,0.25
6343,0.5645572914866122,0.740234375,0.0,0.25
6344,0.20411002612482798,0.177734375,0.0,0.25
6345,0.5649687499342045,0.654296875,0.0,0.25
6346,0.9281209187594607,0.93994140625,0.0,0.25
6347,0.8113511810279512,0.2734375,0.0,0.25
6348,0.8782033279888677,0.892578125,0.0,0.25
6349,0.9910173313873487,0.94775390625,0.0,0.25
6350,0.8678585350344991,0.421875,0.0,0.25
6351,0.9566676923955535,0.6171875,0.0,0.25
6352,0.5374189590626404,0.666015625,0.0,0.25
6353,0.8333423173094656,0.912109375,0.0,0.25
6354,0.34174954249081446,0.03125,0.0,0.25
6355,0.23838070248937349,0.27734375,0.0,0.25
6356,0.882135392401631,0.96875,0.0,0.25
6357,0.6788799021050533,0.4912109375,0.0,0.25
6358,0.3420821395923658,0.56640625,0.0,0.25
6359,0.3240285784688115,0.0478515625,0.0,0.25
6360,0.18771889729147317,0.0673828125,0.0,0.25
6361,0.09890244804319348,0.080078125,0.0,0.25
6362,0.22656726088431933,0.9765625,0.0,0.25
6363,0.5790946687080184,0.3359375,0.0,0.25
6364,0.33147847699632627,0.53515625,0.0,0.25
6365,0.7711386452598574,0.939453125,0.0,0.25
6366,0.6750860858979874,0.80078125,0.0,0.25
6367,0.010845303139435769,0.9296875,0.0,0.25
6368,0.03761810493026507,0.060546875,0.0,0.25
6369,0.1324202677331301,0.21875,0.0,0.25
6370,0.884859010312083,0.791015625,0.0,0.25
6371,0.4961275556390726,0.158203125,0.0,0.25
6372,0.8825581040373871,0.93359375,0.0,0.25
6373,0.7440297397561297,0.7685546875,0.0,0.25
6374,0.9781847384519392,0.9169921875,0.0,0.25
6375,0.6714870901336784,0.591796875,0.0,0.25
6376,0.19057990815484738,0.384765625,0.0,0.25
6377,0.7133289733744091,0.794921875,0.0,0.25
6378,0.821235722431819,0.83740234375,0.0,0.25
6379,0.482647169600971,0.2705078125,0.0,0.25
6380,0.6232702570734328,0.3857421875,0.0,0.25
6381,0.8003102411214988,0.814453125,0.0,0.25
6382,0.40028546036735846,0.392578125,0.0,0.25
6383,0.3460267503124642,0.4296875,0.0,0.25
6384,0.166458141627722,0.71484375,0.0,0.25
6385,0.5954446309327532,0.220703125,0.0,0.25
6386,0.35794998770831243,0.4453125,0.0,0.25
6387,0.9153563913935517,0.9462890625,0.0,0.25
6388,0.9075569654134279,0.85595703125,0.0,0.25
6389,0.6457748103021747,0.515625,0.0,0.25
6390,0.6592374186551216,0.9765625,0.0,0.25
6391,0.7527693128985167,0.21484375,0.0,0.25
6392,0.5597488140681298,0.890625,0.0,0.25
6393,0.5772934743523204,0.7578125,0.0,0.25
6394,0.5990789199063583,0.212890625,0.0,0.25
6395,0.7960842884391794,0.482421875,0.0,0.25
6396,0.9828081986173026,0.80078125,0.0,0.25
6397,0.6530217504429117,0.505859375,0.0,0.25
6398,0.025329236774587982,0.0927734375,0.0,0.25
6399,0.7429470104475054,0.8203125,0.0,0.25
6400,0.22852793254133574,0.06640625,0.0,0.25
6401,0.940624756622561,0.94580078125,0.0,0.25
6402,0.7677893059796478,0.96484375,0.0,0.25
6403,0.2619985246188312,0.130859375,0.0,0.25
6404,0.27470712492628346,0.3486328125,0.0,0.25
6405,0.06757171859615196,0.333984375,0.0,0.25
6406,0.7461805172248576,0.88671875,0.0,0.25
6407,0.9774657835342268,0.86328125,0.0,0.25
6408,0.7948037199693925,0.724609375,0.0,0.25
6409,0.758013944349303,0.556640625,0.0,0.25
6410,0.9144293519194346,0.7275390625,0.0,0.25
6411,0.017562843196596623,0.75390625,0.0,0.25
6412,0.232396263060499,0.349609375,0.0,0.25
6413,0.8647693645202181,0.8681640625,0.0,0.25
6414,0.12740194860306253,0.2578125,0.0,0.25
6415,0.47480418792937784,0.642578125,0.0,0.25
6416,0.33363062866599424,0.326171875,0.0,0.25
6417,0.6079388577270488,0.4345703125,0.0,0.25
6418,0.6018053815576394,0.822265625,0.0,0.25
6419,0.013950938790995626,0.9140625,0.0,0.25
6420,0.9891085470593877,0.986328125,0.0,0.25
6421,0.43225175167288754,0.05078125,0.0,0.25
6422,0.2498166911239419,0.15234375,0.0,0.25
6423,0.7087660620154507,0.58984375,0.0,0.25
6424,0.6713139302938301,0.654296875,0.0,0.25
6425,0.432883794664197,0.33203125,0.0,0.25
6426,0.027217602853349288,0.0234375,0.0,0.25
6427,0.8660600198427282,0.87646484375,0.0,0.25
6428,0.8308548140417705,0.7119140625,0.0,0.25
6429,0.876777568709042,0.7744140625,0.0,0.25
6430,0.08354808780343903,0.419921875,0.0,0.25
6431,0.5736237250950246,0.3837890625,0.0,0.25
6432,0.5122263851914771,0.3876953125,0.0,0.25
6433,0.8760233530178871,0.7548828125,0.0,0.25
6434,0.5542903023024819,0.65234375,0.0,0.25
6435,0.5119438255315927,0.865234375,0.0,0.25
6436,0.23264856939021716,0.5546875,0.0,0.25
6437,0.640217828608563,0.16796875,0.0,0.25
6438,0.06915408889668184,0.291015625,0.0,0.25
6439,0.47991752057284986,0.220703125,0.0,0.25
6440,0.7264663113817765,0.607421875,0.0,0.25
6441,0.8047915202961095,0.80078125,0.0,0.25
6442,0.28868693330147466,0.7109375,0.0,0.25
6443,0.16584128202982173,0.1494140625,0.0,0.25
6444,0.6273908547690749,0.533203125,0.0,0.25
6445,0.43510721322702506,0.28125,0.0,0.25
6446,0.91579234029128,0.9306640625,0.0,0.25
6447,0.6158936993218345,0.33984375,0.0,0.25
6448,0.3167222992072959,0.19140625,0.0,0.25
6449,0.06325996349292584,0.4375,0.0,0.25
6450,0.6923015664285421,0.5517578125,0.0,0.25
6451,0.24087737209112325,0.0234375,0.0,0.25
6452,0.1851354310535681,0.498046875,0.0,0.25
6453,0.5155202091870708,0.5078125,0.0,0.25
6454,0.5530724977197874,0.779296875,0.0,0.25
6455,0.3842281936902846,0.8671875,0.0,0.25
6456,0.2494232663085344,0.2841796875,0.0,0.25
6457,0.2398916815764286,0.5859375,0.0,0.25
6458,0.11874165273319892,0.126953125,0.0,0.25
6459,0.8555436793791785,0.853515625,0.0,0.25
6460,0.6128252378080913,0.1953125,0.0,0.25
6461,0.36231727618424425,0.2490234375,0.0,0.25
6462,0.692640696981892,0.626953125,0.0,0.25
6463,0.7649078091146722,0.3671875,0.0,0.25
6464,0.18834057301792984,0.33203125,0.0,0.25
6465,0.8127675792602977,0.5234375,0.0,0.25
6466,0.6639627986567198,0.95703125,0.0,0.25
6467,0.3512473527744623,0.431640625,0.0,0.25
6468,0.8487632609229518,0.626953125,0.0,0.25
6469,0.5538132285962367,0.302734375,0.0,0.25
6470,0.45264955054590406,0.5927734375,0.0,0.25
6471,0.34186160885918204,0.48828125,0.0,0.25
6472,0.21064212599649523,0.625,0.0,0.25
6473,0.3486415092293048,0.44921875,0.0,0.25
6474,0.9133412962727779,0.8935546875,0.0,0.25
6475,0.9617505021788143,0.994140625,0.0,0.25
6476,0.36751142598426856,0.248046875,0.0,0.25
6477,0.16883518991346835,0.041015625,0.0,0.25
6478,0.0015412269625662,0.087890625,0.0,0.25
6479,0.2864945002635505,0.220703125,0.0,0.25
6480,0.0851652018212028,0.55859375,0.0,0.25
6481,0.2750470325569718,0.0380859375,0.0,0.25
6482,0.6793907870194975,0.0859375,0.0,0.25
6483,0.9157628414428536,0.57421875,0.0,0.25
6484,0.7250775676661777,0.7578125,0.0,0.25
6485,0.376518813620916,0.4443359375,0.0,0.25
6486,0.8714825635061275,0.568359375,0.0,0.25
6487,0.1314965242131283,0.03076171875,0.0,0.25
6488,0.7173225084259506,0.546875,0.0,0.25
6489,0.6195266125129023,0.87890625,0.0,0.25
6490,0.6004809388216437,0.267578125,0.0,0.25
6491,0.13428598433217998,0.1337890625,0.0,0.25
6492,0.9657074631313499,0.9658203125,0.0,0.25
6493,0.10636689559673274,0.0107421875,0.0,0.25
6494,0.05392832781976975,0.00341796875,0.0,0.25
6495,0.42652681459592867,0.83984375,0.0,0.25
6496,0.31164638890020635,0.263671875,0.0,0.25
6497,0.4374988815228682,0.388671875,0.0,0.25
6498,0.42103577392258207,0.2431640625,0.0,0.25
6499,0.1377973106650292,0.0146484375,0.0,0.25
6500,0.478831943613642,0.5703125,0.0,0.25
6501,0.4865842847881895,0.09375,0.0,0.25
6502,0.8102801063139006,0.7568359375,0.0,0.25
6503,0.6901178631576323,0.4912109375,0.0,0.25
6504,0.8552266521636597,0.7216796875,0.0,0.25
6505,0.3847168799363607,0.583984375,0.0,0.25
6506,0.8062867768255193,0.876953125,0.0,0.25
6507,0.07333252807847512,0.0361328125,0.0,0.25
6508,0.034052206520497785,0.0625,0.0,0.25
6509,0.5498238946124706,0.701171875,0.0,0.25
6510,0.5259620097885256,0.142578125,0.0,0.25
6511,0.4089115986123676,0.658203125,0.0,0.25
6512,0.574550084214297,0.646484375,0.0,0.25
6513,0.0670626726018998,0.8046875,0.0,0.25
6514,0.5343626431481034,0.291015625,0.0,0.25
6515,0.25555115021883223,0.46484375,0.0,0.25
6516,0.7555493912275867,0.74609375,0.0,0.25
6517,0.7367286291319111,0.376953125,0.0,0.25
6518,0.8861726124630345,0.6806640625,0.0,0.25
6519,0.052511464320418866,0.041015625,0.0,0.25
6520,0.8618276263525678,0.51953125,0.0,0.25
6521,0.7640141934713832,0.845703125,0.0,0.25
6522,0.6437713326479768,0.13671875,0.0,0.25
6523,0.7880580508834688,0.6220703125,0.0,0.25
6524,0.8484009690895633,0.7265625,0.0,0.25
6525,0.5639569856232863,0.802734375,0.0,0.25
6526,0.49066313485823176,0.455078125,0.0,0.25
6527,0.05259691957769963,0.142578125,0.0,0.25
6528,0.2386733149048974,0.365234375,0.0,0.25
6529,0.544820105455908,0.271484375,0.0,0.25
6530,0.6222201473886481,0.15234375,0.0,0.25
6531,0.24093977846954417,0.138671875,0.0,0.25
6532,0.8041546920352939,0.521484375,0.0,0.25
6533,0.4041074330379245,0.474609375,0.0,0.25
6534,0.6861587876599533,0.865234375,0.0,0.25
6535,0.0665528537683232,0.0673828125,0.0,0.25
6536,0.9191740146883153,0.9619140625,0.0,0.25
6537,0.31864777515088805,0.361328125,0.0,0.25
6538,0.3866481123946075,0.3251953125,0.0,0.25
6539,0.4932680363264712,0.7734375,0.0,0.25
6540,0.34642219469426494,0.625,0.0,0.25
6541,0.5561641503687534,0.125,0.0,0.25
6542,0.48596207234832844,0.24609375,0.0,0.25
6543,0.9180607862219661,0.8701171875,0.0,0.25
6544,0.0002844242836863575,0.01513671875,0.0,0.25
6545,0.8483389407727218,0.794921875,0.0,0.25
6546,0.2849068064381378,0.9765625,0.0,0.25
6547,0.6424639100051127,0.4501953125,0.0,0.25
6548,0.6050744966451428,0.31640625,0.0,0.25
6549,0.5307186761291911,0.501953125,0.0,0.25
6550,0.37821524137828344,0.2255859375,0.0,0.25
6551,0.6832825856314965,0.0390625,0.0,0.25
6552,0.9077326004843458,0.896484375,0.0,0.25
6553,0.12159816399144496,0.248046875,0.0,0.25
6554,0.03412066268041569,0.044921875,0.0,0.25
6555,0.7720971495221357,0.458984375,0.0,0.25
6556,0.7780699398928851,0.546875,0.0,0.25
6557,0.12536360905065247,0.048828125,0.0,0.25
6558,0.05919510406244177,0.5,0.0,0.25
6559,0.09222381161384263,0.890625,0.0,0.25
6560,0.30946873094653415,0.556640625,0.0,0.25
6561,0.18039069920314155,0.3740234375,0.0,0.25
6562,0.5272443202517321,0.2392578125,0.0,0.25
6563,0.03351691684212099,0.26953125,0.0,0.25
6564,0.30502492187189834,0.0625,0.0,0.25
6565,0.7529207085026823,0.71875,0.0,0.25
6566,0.9127308427500358,0.689453125,0.0,0.25
6567,0.25822798715336504,0.1162109375,0.0,0.25
6568,0.7836421302237571,0.23046875,0.0,0.25
6569,0.5135381825097332,0.458984375,0.0,0.25
6570,0.1578413270504635,0.0703125,0.0,0.25
6571,0.45736982220303135,0.4580078125,0.0,0.25
6572,0.4045392343974995,0.283203125,0.0,0.25
6573,0.041600182846365574,0.1767578125,0.0,0.25
6574,0.39149242997486566,0.365234375,0.0,0.25
6575,0.07020879762303744,0.24609375,0.0,0.25
6576,0.2755508150662559,0.3486328125,0.0,0.25
6577,0.13681464147752675,0.064453125,0.0,0.25
6578,0.5497399923535846,0.33203125,0.0,0.25
6579,0.061617534305886346,0.025390625,0.0,0.25
6580,0.8424828454228341,0.919921875,0.0,0.25
6581,0.9221702599533075,0.8076171875,0.0,0.25
6582,0.2568355853718265,0.341796875,0.0,0.25
6583,0.624787804475542,0.4775390625,0.0,0.25
6584,0.11119974745445971,0.46484375,0.0,0.25
6585,0.9217757234850529,0.328125,0.0,0.25
6586,0.412056550955162,0.1171875,0.0,0.25
6587,0.8831183042860218,0.9365234375,0.0,0.25
6588,0.2643577625254805,0.373046875,0.0,0.25
6589,0.24609614114982825,0.005859375,0.0,0.25
6590,0.30466887876199855,0.3486328125,0.0,0.25
6591,0.6673963863810595,0.283203125,0.0,0.25
6592,0.7737920712712395,0.466796875,0.0,0.25
6593,0.7919712058629156,0.474609375,0.0,0.25
6594,0.21484187769603869,0.3974609375,0.0,0.25
6595,0.6040944424737558,0.7265625,0.0,0.25
6596,0.5674900376208053,0.4560546875,0.0,0.25
6597,0.7871088078191795,0.9921875,0.0,0.25
6598,0.7077619170386518,0.7470703125,0.0,0.25
6599,0.06062729086809504,0.1123046875,0.0,0.25
6600,0.5241884423542925,0.591796875,0.0,0.25
6601,0.3132211100769232,0.537109375,0.0,0.25
6602,0.37713648500220787,0.66015625,0.0,0.25
6603,0.6962287471574029,0.6484375,0.0,0.25
6604,0.46612674879442484,0.15625,0.0,0.25
6605,0.8483127770643905,0.958984375,0.0,0.25
6606,0.05150031599701699,0.447265625,0.0,0.25
6607,0.8695714474910199,0.595703125,0.0,0.25
6608,0.6499748525053024,0.5,0.0,0.25
6609,0.5975083439558734,0.537109375,0.0,0.25
6610,0.43760298960967636,0.474609375,0.0,0.25
6611,0.8717814408169134,0.80712890625,0.0,0.25
6612,0.9175740248420594,0.92578125,0.0,0.25
6613,0.6021390517292747,0.0546875,0.0,0.25
6614,0.8834396584663938,0.09375,0.0,0.25
6615,0.20552724086970808,0.142578125,0.0,0.25
6616,0.5183162129742496,0.3701171875,0.0,0.25
6617,0.32201228942939997,0.7578125,0.0,0.25
6618,0.5494565848104074,0.619140625,0.0,0.25
6619,0.7842362220600884,0.48828125,0.0,0.25
6620,0.18073778986841005,0.11328125,0.0,0.25
6621,0.4188249783764608,0.609375,0.0,0.25
6622,0.9039823139093248,0.3671875,0.0,0.25
6623,0.6967807755324578,0.92578125,0.0,0.25
6624,0.36810773918875017,0.6640625,0.0,0.25
6625,0.6255883727392122,0.314453125,0.0,0.25
6626,0.8382711799706821,0.6826171875,0.0,0.25
6627,0.45163153150107216,0.1845703125,0.0,0.25
6628,0.2955491499870443,0.52734375,0.0,0.25
6629,0.9871843310321949,0.888671875,0.0,0.25
6630,0.42731829263570664,0.27734375,0.0,0.25
6631,0.8320188718500532,0.943359375,0.0,0.25
6632,0.805578476421018,0.7705078125,0.0,0.25
6633,0.8212439630828028,0.70703125,0.0,0.25
6634,0.41003901563923895,0.486328125,0.0,0.25
6635,0.9387669996876332,0.92529296875,0.0,0.25
6636,0.6753888208501113,0.919921875,0.0,0.25
6637,0.7048606916492014,0.291015625,0.0,0.25
6638,0.7931011354433221,0.482421875,0.0,0.25
6639,0.24954881279442265,0.158203125,0.0,0.25
6640,0.7389421670889801,0.5927734375,0.0,0.25
6641,0.14204557944092466,0.11328125,0.0,0.25
6642,0.6969496292516295,0.615234375,0.0,0.25
6643,0.6110254303332794,0.32421875,0.0,0.25
6644,0.2133089534652277,0.0205078125,0.0,0.25
6645,0.7548803945876282,0.599609375,0.0,0.25
6646,0.44727234026990415,0.57421875,0.0,0.25
6647,0.26985847691387865,0.4052734375,0.0,0.25
6648,0.9569782655891124,0.740234375,0.0,0.25
6649,0.9508857670681581,0.90234375,0.0,0.25
6650,0.6782108270324249,0.640625,0.0,0.25
6651,0.03562118680973925,0.447265625,0.0,0.25
6652,0.07850280862423253,0.083984375,0.0,0.25
6653,0.9763627677089494,0.7109375,0.0,0.25
6654,0.4581713765595935,0.671875,0.0,0.25
6655,0.7692241178693336,0.7177734375,0.0,0.25
6656,0.5550064227624665,0.55859375,0.0,0.25
6657,0.5221664098482902,0.73828125,0.0,0.25
6658,0.3004575448078113,0.228515625,0.0,0.25
6659,0.7442121631589397,0.3515625,0.0,0.25
6660,0.2874493733412343,0.10546875,0.0,0.25
6661,0.5994267791368569,0.5068359375,0.0,0.25
6662,0.5287627746692527,0.46875,0.0,0.25
6663,0.7643546145336475,0.43359375,0.0,0.25
6664,0.2843202436907607,0.599609375,0.0,0.25
6665,0.11472841722553218,0.1875,0.0,0.25
6666,0.27303187248171024,0.95703125,0.0,0.25
6667,0.802896668831401,0.619140625,0.0,0.25
6668,0.9299028508039953,0.693359375,0.0,0.25
6669,0.45723161760963393,0.56640625,0.0,0.25
6670,0.8805459223421742,0.140625,0.0,0.25
6671,0.37526722190173123,0.017578125,0.0,0.25
6672,0.4389765271670163,0.8046875,0.0,0.25
6673,0.671896427401406,0.5458984375,0.0,0.25
6674,0.9951297746751798,0.982666015625,0.0,0.25
6675,0.1434348327994689,0.83203125,0.0,0.25
6676,0.27023763904362585,0.171875,0.0,0.25
6677,0.5411871627009738,0.203125,0.0,0.25
6678,0.5696106600706223,0.4296875,0.0,0.25
6679,0.3693791350879422,0.064453125,0.0,0.25
6680,0.9991265375391254,0.9993095397949219,0.0,0.25
6681,0.6734557538659789,0.736328125,0.0,0.25
6682,0.05364795071260897,0.78125,0.0,0.25
6683,0.380181153307686,0.546875,0.0,0.25
6684,0.9181809615145271,0.91943359375,0.0,0.25
6685,0.7346369772799901,0.4794921875,0.0,0.25
6686,0.5892622655610414,0.6064453125,0.0,0.25
6687,0.2143353532909178,0.3916015625,0.0,0.25
6688,0.2692839863806772,0.345703125,0.0,0.25
6689,0.7444640848898993,0.296875,0.0,0.25
6690,0.26150013927099325,0.484375,0.0,0.25
6691,0.9174805799958734,0.86962890625,0.0,0.25
6692,0.30784218501515437,0.375,0.0,0.25
6693,0.5412063040308334,0.015625,0.0,0.25
6694,0.3852903668998662,0.24609375,0.0,0.25
6695,0.29850874217233536,0.212890625,0.0,0.25
6696,0.994922485645156,0.95068359375,0.0,0.25
6697,0.7563086788497059,0.794921875,0.0,0.25
6698,0.5719651068925073,0.29296875,0.0,0.25
6699,0.4785355220635119,0.5546875,0.0,0.25
6700,0.5659177882548637,0.681640625,0.0,0.25
6701,0.3321654487887098,0.400390625,0.0,0.25
6702,0.05247972902156384,0.7734375,0.0,0.25
6703,0.5434776159418396,0.76953125,0.0,0.25
6704,0.6757331071320226,0.5751953125,0.0,0.25
6705,0.319693634317337,0.640625,0.0,0.25
6706,0.148221252521062,0.30078125,0.0,0.25
6707,0.03784693069027423,0.41796875,0.0,0.25
6708,0.2982595353637122,0.54296875,0.0,0.25
